fecha,anio,mes,mineral,serie,unidad,fuente,precio
2003-05,2003,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),355.405
2003-06,2003,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),356.9
2003-07,2003,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),350.765
2003-08,2003,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),358.993
2003-09,2003,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),378.859
2003-10,2003,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),379.093
2003-11,2003,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),390.2
2003-12,2003,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),407.674
2004-01,2004,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),414.505
2004-02,2004,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),404.73
2004-03,2004,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),405.976
2004-04,2004,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),404.85
2004-05,2004,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),383.953
2004-06,2004,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),391.78
2004-07,2004,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),398.441
2004-08,2004,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),400.133
2004-09,2004,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),405.402
2004-10,2004,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),420.21
2004-11,2004,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),439.059
2004-12,2004,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),442.974
2005-01,2005,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),424.08
2005-02,2005,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),423.43
2005-03,2005,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),434.355
2005-04,2005,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),429.14
2005-05,2005,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),422.903
2005-06,2005,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),430.302
2005-07,2005,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),424.745
2005-08,2005,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),437.773
2005-09,2005,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),455.936
2005-10,2005,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),470.107
2005-11,2005,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),476.668
2005-12,2005,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),509.423
2006-01,2006,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),549.433
2006-02,2006,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),555.518
2006-03,2006,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),557.215
2006-04,2006,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),611.853
2006-05,2006,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),676.769
2006-06,2006,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),597.898
2006-07,2006,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),633.093
2006-08,2006,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),631.557
2006-09,2006,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),600.15
2006-10,2006,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),586.648
2006-11,2006,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),626.825
2006-12,2006,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),629.513
2007-01,2007,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),630.352
2007-02,2007,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),665.103
2007-03,2007,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),655.891
2007-04,2007,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),680.008
2007-05,2007,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),668.31
2007-06,2007,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),655.714
2007-07,2007,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),665.266
2007-08,2007,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),664.53
2007-09,2007,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),710.645
2007-10,2007,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),754.48
2007-11,2007,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),808.311
2007-12,2007,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),803.618
2008-01,2008,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),887.784
2008-02,2008,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),924.283
2008-03,2008,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),971.055
2008-04,2008,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),911.6
2008-05,2008,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),889.125
2008-06,2008,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),889.536
2008-07,2008,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),941.167
2008-08,2008,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),840.388
2008-09,2008,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),824.92
2008-10,2008,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),812.815
2008-11,2008,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),757.85
2008-12,2008,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),819.94
2009-01,2009,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),857.726
2009-02,2009,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),939.763
2009-03,2009,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),925.989
2009-04,2009,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),892.663
2009-05,2009,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),926.855
2009-06,2009,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),947.807
2009-07,2009,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),934.272
2009-08,2009,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),949.5
2009-09,2009,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),996.443
2009-10,2009,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1043.511
2009-11,2009,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1126.119
2009-12,2009,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1135.012
2010-01,2010,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1119.575
2010-02,2010,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1095.8
2010-03,2010,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1115.554
2010-04,2010,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1148.475
2010-05,2010,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1204.321
2010-06,2010,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1232.382
2010-07,2010,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1196
2010-08,2010,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1213.464
2010-09,2010,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1271.461
2010-10,2010,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1343.19
2010-11,2010,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1371.784
2010-12,2010,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1393.512
2011-01,2011,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1360.475
2011-02,2011,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1371.313
2011-03,2011,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1422.848
2011-04,2011,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1474.431
2011-05,2011,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1512.188
2011-06,2011,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1528.38
2011-07,2011,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1568.526
2011-08,2011,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1759.5
2011-09,2011,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1780.648
2011-10,2011,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1667.893
2011-11,2011,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1735.977
2011-12,2011,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1652.725
2012-01,2012,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1656.095
2012-02,2012,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1743.095
2012-03,2012,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1675.057
2012-04,2012,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1648.539
2012-05,2012,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1585.114
2012-06,2012,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1595.632
2012-07,2012,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1592.784
2012-08,2012,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1625.682
2012-09,2012,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1741.925
2012-10,2012,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1746.348
2012-11,2012,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1724.352
2012-12,2012,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1687.342
2013-01,2013,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1671.886
2013-02,2013,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1630.688
2013-03,2013,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1591.013
2013-04,2013,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1485.905
2013-05,2013,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1416.143
2013-06,2013,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1342.7
2013-07,2013,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1284.348
2013-08,2013,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1345.048
2013-09,2013,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1348.464
2013-10,2013,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1314.402
2013-11,2013,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1277.417
2013-12,2013,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1221.588
2014-01,2014,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1243.068
2014-02,2014,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1298.713
2014-03,2014,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1336.56
2014-04,2014,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1299.175
2014-05,2014,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1288.913
2014-06,2014,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1277.857
2014-07,2014,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1312.989
2014-08,2014,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1297.005
2014-09,2014,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1241.33
2014-10,2014,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1223.565
2014-11,2014,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1176.413
2014-12,2014,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1200.44
2015-01,2015,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1249.333
2015-02,2015,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1231.1
2015-03,2015,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1180.636
2015-04,2015,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1198.253
2015-05,2015,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1197.684
2015-06,2015,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1182.248
2015-07,2015,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1131.58
2015-08,2015,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1117.525
2015-09,2015,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1124.905
2015-10,2015,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1157.123
2015-11,2015,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1088.388
2015-12,2015,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1068.317
2016-01,2016,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1095.655
2016-02,2016,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1194.893
2016-03,2016,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1246.312
2016-04,2016,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1241.452
2016-05,2016,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1259.755
2016-06,2016,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1273.58
2016-07,2016,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1337.429
2016-08,2016,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1340.861
2016-09,2016,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1326.618
2016-10,2016,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1268.929
2016-11,2016,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1240.293
2016-12,2016,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1152.165
2017-01,2017,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1192.648
2017-02,2017,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1233.39
2017-03,2017,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1231.063
2017-04,2017,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1267.15
2017-05,2017,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1245.25
2017-06,2017,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1261.277
2017-07,2017,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1235.1
2017-08,2017,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1281.72
2017-09,2017,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1317.045
2017-10,2017,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1280.677
2017-11,2017,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1283.189
2017-12,2017,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1265.674
2018-01,2018,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1332.809
2018-02,2018,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1333.775
2018-03,2018,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1325.562
2018-04,2018,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1334.378
2018-05,2018,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1303.612
2018-06,2018,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1282.126
2018-07,2018,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1238.064
2018-08,2018,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1201.859
2018-09,2018,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1199.198
2018-10,2018,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1214.726
2018-11,2018,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1221.275
2018-12,2018,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1249.887
2019-01,2019,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1291.63
2019-02,2019,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1319.755
2019-03,2019,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1302.286
2019-04,2019,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1287.65
2019-05,2019,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1283.105
2019-06,2019,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1358.488
2019-07,2019,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1414.611
2019-08,2019,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1497.102
2019-09,2019,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1510.336
2019-10,2019,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1494.765
2019-11,2019,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1471.921
2019-12,2019,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1480.025
2020-01,2020,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1560.668
2020-02,2020,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1598.818
2020-03,2020,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1593.764
2020-04,2020,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1680.03
2020-05,2020,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1715.697
2020-06,2020,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1734.032
2020-07,2020,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1840.807
2020-08,2020,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1971.17
2020-09,2020,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1923.477
2020-10,2020,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1902.525
2020-11,2020,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1869.502
2020-12,2020,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1853.798
2021-01,2021,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1869.675
2021-02,2021,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1814.005
2021-03,2021,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1721.557
2021-04,2021,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1758.8
2021-05,2021,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1847.561
2021-06,2021,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1836.098
2021-07,2021,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1805.873
2021-08,2021,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1784.086
2021-09,2021,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1780.95
2021-10,2021,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1774.5
2021-11,2021,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1820.293
2021-12,2021,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1788.633
2022-01,2022,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1816.31
2022-02,2022,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1857.718
2022-03,2022,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1947.417
2022-04,2022,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1935.039
2022-05,2022,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1851.54
2022-06,2022,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1835.325
2022-07,2022,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1738.84
2022-08,2022,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1765.625
2022-09,2022,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1685.383
2022-10,2022,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1665.607
2022-11,2022,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1725.398
2022-12,2022,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1794.238
2023-01,2023,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1897.70471191406
2023-02,2023,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1858.10754394531
2023-03,2023,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1908.5869140625
2023-04,2023,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1998.84167480469
2023-05,2023,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1992.78747558594
2023-06,2023,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1943.61364746094
2023-07,2023,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1949.56665039063
2023-08,2023,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1921.21813964844
2023-09,2023,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1918.43090820313
2023-10,2023,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1912.92272949219
2023-11,2023,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),1983.74548339844
2023-12,2023,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2033.310546875
2024-01,2024,1,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2035.22277832031
2024-02,2024,2,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2025.65954589844
2024-03,2024,3,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2158.45751953125
2024-04,2024,4,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2336.2880859375
2024-05,2024,5,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2350.55249023438
2024-06,2024,6,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2325.33740234375
2024-07,2024,7,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2390.4912109375
2024-08,2024,8,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2468.23803710938
2024-09,2024,9,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2568.12377929688
2024-10,2024,10,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2690.05004882813
2024-11,2024,11,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2656.08569335938
2024-12,2024,12,Oro,London Fix AM,USD/ozt,Cochilco (LME/COMEX),2643.82739257813
1978-01,1978,1,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),4.95
1978-02,1978,2,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),4.96
1978-03,1978,3,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.25
1978-04,1978,4,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.11
1978-05,1978,5,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.14
1978-06,1978,6,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.33
1978-07,1978,7,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.35
1978-08,1978,8,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.54
1978-09,1978,9,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.6
1978-10,1978,10,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.95
1978-11,1978,11,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.87
1978-12,1978,12,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),5.94
1979-01,1979,1,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),6.21
1979-02,1979,2,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),7.35
1979-03,1979,3,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),7.42
1979-04,1979,4,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),7.45
1979-05,1979,5,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),8.39
1979-06,1979,6,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),8.56
1979-07,1979,7,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),9.16
1979-08,1979,8,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),9.32
1979-09,1979,9,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),13.75
1979-10,1979,10,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),16.68
1979-11,1979,11,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),16.62
1979-12,1979,12,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),22.39
1980-01,1980,1,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),40.01
1980-02,1980,2,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),35.6
1980-03,1980,3,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),24.74
1980-04,1980,4,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),14.98
1980-05,1980,5,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),12.66
1980-06,1980,6,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),15.81
1980-07,1980,7,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),16.32
1980-08,1980,8,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),15.92
1980-09,1980,9,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),19.89
1980-10,1980,10,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),20.22
1980-11,1980,11,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),18.63
1980-12,1980,12,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),16.42
1981-01,1981,1,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),14.74
1981-02,1981,2,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),13.08
1981-03,1981,3,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),12.32
1981-04,1981,4,Plata,London Fix,USD/ozt,Cochilco (LME/COMEX),11.51
